1703632200000,42443.49000000,42505.99000000,42443.49000000,42505.98000000,47.92093000,1703632499999,2035578.63564300,2416,36.04667000,1531144.20137410,0
1703632500000,42505.99000000,42520.00000000,42483.71000000,42483.71000000,185.17401000,1703632799999,7872641.83300270,3567,128.63082000,5469103.11925200,0
1703632800000,42483.72000000,42500.00000000,42448.45000000,42448.45000000,73.29151000,1703633099999,3113122.74613920,3579,36.04819000,1531186.45624740,0
1703633100000,42448.45000000,42448.46000000,42404.10000000,42422.47000000,68.30231000,1703633399999,2897451.62638980,3082,28.49489000,1208756.51132560,0
1703633400000,42422.46000000,42461.10000000,42422.46000000,42428.98000000,51.70020000,1703633699999,2194223.12281850,3103,20.30602000,861816.43433330,0
1703633700000,42428.97000000,42477.23000000,42416.00000000,42460.24000000,87.38097000,1703633999999,3709219.85334420,3200,36.50887000,1549714.10757680,0
1703634000000,42460.23000000,42479.82000000,42450.62000000,42479.78000000,39.93087000,1703634299999,1695736.68924930,2430,22.96373000,975189.12208470,0
1703634300000,42479.78000000,42514.75000000,42479.77000000,42513.96000000,37.69978000,1703634599999,1602334.97957090,2247,25.81639000,1097237.41449320,0
1703634600000,42513.96000000,42530.09000000,42497.05000000,42519.85000000,146.02617000,1703634899999,6209072.68740360,2855,118.34305000,5031957.32635910,0
1703634900000,42519.84000000,42530.00000000,42503.35000000,42508.93000000,49.33019000,1703635199999,2097345.64352140,2676,17.21567000,731972.56182110,0
1703635200000,42508.93000000,42541.10000000,42469.63000000,42484.11000000,89.43615000,1703635499999,3802040.20080400,4652,36.56275000,1554252.84205990,0
1703635500000,42484.11000000,42494.64000000,42454.00000000,42466.13000000,76.07485000,1703635799999,3231160.07869990,3728,26.59847000,1129672.62808240,0
1703635800000,42466.12000000,42469.69000000,42450.12000000,42452.81000000,70.04894000,1703636099999,2974374.29494090,3599,26.80897000,1138343.69757530,0
1703636100000,42452.82000000,42470.00000000,42441.11000000,42470.00000000,46.91889000,1703636399999,1992289.85090770,2504,29.60729000,1257219.57992240,0
1703636400000,42469.99000000,42470.00000000,42425.72000000,42466.00000000,106.34565000,1703636699999,4515520.39879030,3631,72.81852000,3092114.12210990,0
1703636700000,42466.00000000,42470.00000000,42452.14000000,42464.59000000,53.70936000,1703636999999,2280910.60986410,2328,31.45443000,1335805.02350900,0
1703637000000,42464.59000000,42467.89000000,42429.56000000,42448.75000000,56.64040000,1703637299999,2404232.15261790,2842,26.78104000,1136671.88368080,0
1703637300000,42448.75000000,42448.75000000,42416.65000000,42432.65000000,53.03968000,1703637599999,2250447.60817870,2908,28.48232000,1208454.72107600,0
1703637600000,42432.65000000,42432.65000000,42400.00000000,42414.64000000,54.69531000,1703637899999,2319809.65188630,2946,19.44242000,824615.95072450,0
1703637900000,42414.63000000,42453.89000000,42405.37000000,42431.10000000,46.17151000,1703638199999,1959245.11601620,2734,19.52139000,828331.27138130,0
1703638200000,42431.11000000,42431.11000000,42419.09000000,42419.10000000,30.78590000,1703638499999,1306041.61050660,2355,11.24903000,477196.77912370,0
1703638500000,42419.09000000,42419.10000000,42342.59000000,42353.79000000,109.06918000,1703638799999,4622264.60738460,4058,26.59661000,1127366.85814810,0
1703638800000,42353.80000000,42406.60000000,42353.79000000,42403.24000000,63.19205000,1703639099999,2678060.88347610,3194,30.61839000,1297566.23829890,0
1703639100000,42403.23000000,42458.00000000,42403.23000000,42443.52000000,58.18595000,1703639399999,2469385.83608020,2747,31.49752000,1336516.56531540,0
1703639400000,42443.52000000,42443.52000000,42333.34000000,42333.35000000,108.28008000,1703639699999,4589403.52700640,4003,30.75667000,1303328.42588680,0
